game_pk,game_date,team,opponent,is_home,runs,runs_allowed
776467,2025-09-03,Colorado Rockies,San Francisco Giants,1,8,10
776467,2025-09-03,San Francisco Giants,Colorado Rockies,0,10,8
776459,2025-09-04,Milwaukee Brewers,Philadelphia Phillies,1,0,2
776459,2025-09-04,Philadelphia Phillies,Milwaukee Brewers,0,2,0
776461,2025-09-04,Pittsburgh Pirates,Los Angeles Dodgers,1,5,3
776461,2025-09-04,Los Angeles Dodgers,Pittsburgh Pirates,0,3,5
776458,2025-09-04,Tampa Bay Rays,Cleveland Guardians,1,4,2
776458,2025-09-04,Cleveland Guardians,Tampa Bay Rays,0,2,4
776463,2025-09-04,Kansas City Royals,Los Angeles Angels,1,4,3
776463,2025-09-04,Los Angeles Angels,Kansas City Royals,0,3,4
776462,2025-09-04,Minnesota Twins,Chicago White Sox,1,8,11
776462,2025-09-04,Chicago White Sox,Minnesota Twins,0,11,8
776464,2025-09-04,Houston Astros,New York Yankees,1,4,8
776464,2025-09-04,New York Yankees,Houston Astros,0,8,4
776455,2025-09-05,Chicago Cubs,Washington Nationals,1,11,5
776455,2025-09-05,Washington Nationals,Chicago Cubs,0,5,11
776450,2025-09-05,Cincinnati Reds,New York Mets,1,4,5
776450,2025-09-05,New York Mets,Cincinnati Reds,0,5,4
776452,2025-09-05,Detroit Tigers,Chicago White Sox,1,5,7
776452,2025-09-05,Chicago White Sox,Detroit Tigers,0,7,5
776453,2025-09-05,Pittsburgh Pirates,Milwaukee Brewers,1,2,5
776453,2025-09-05,Milwaukee Brewers,Pittsburgh Pirates,0,5,2
776454,2025-09-05,Baltimore Orioles,Los Angeles Dodgers,1,2,1
776454,2025-09-05,Los Angeles Dodgers,Baltimore Orioles,0,1,2
776457,2025-09-05,New York Yankees,Toronto Blue Jays,1,1,7
776457,2025-09-05,Toronto Blue Jays,New York Yankees,0,7,1
776456,2025-09-05,Miami Marlins,Philadelphia Phillies,1,3,9
776456,2025-09-05,Philadelphia Phillies,Miami Marlins,0,9,3
776460,2025-09-05,Atlanta Braves,Seattle Mariners,1,4,1
776460,2025-09-05,Seattle Mariners,Atlanta Braves,0,1,4
776451,2025-09-05,Tampa Bay Rays,Cleveland Guardians,1,1,7
776451,2025-09-05,Cleveland Guardians,Tampa Bay Rays,0,7,1
776446,2025-09-05,Kansas City Royals,Minnesota Twins,1,2,1
776446,2025-09-05,Minnesota Twins,Kansas City Royals,0,1,2
776449,2025-09-05,Texas Rangers,Houston Astros,1,4,3
776449,2025-09-05,Houston Astros,Texas Rangers,0,3,4
776445,2025-09-05,St. Louis Cardinals,San Francisco Giants,1,2,8
776445,2025-09-05,San Francisco Giants,St. Louis Cardinals,0,8,2
776442,2025-09-05,Colorado Rockies,San Diego Padres,1,3,0
776442,2025-09-05,San Diego Padres,Colorado Rockies,0,0,3
776444,2025-09-05,Los Angeles Angels,Athletics,1,4,10
776444,2025-09-05,Athletics,Los Angeles Angels,0,10,4
776448,2025-09-05,Arizona Diamondbacks,Boston Red Sox,1,10,5
776448,2025-09-05,Boston Red Sox,Arizona Diamondbacks,0,5,10
776436,2025-09-06,New York Yankees,Toronto Blue Jays,1,3,1
776436,2025-09-06,Toronto Blue Jays,New York Yankees,0,1,3
776440,2025-09-06,Chicago Cubs,Washington Nationals,1,1,2
776440,2025-09-06,Washington Nationals,Chicago Cubs,0,2,1
776433,2025-09-06,Miami Marlins,Philadelphia Phillies,1,2,4
776433,2025-09-06,Philadelphia Phillies,Miami Marlins,0,4,2
776435,2025-09-06,Detroit Tigers,Chicago White Sox,1,6,0
776435,2025-09-06,Chicago White Sox,Detroit Tigers,0,0,6
776439,2025-09-06,Cincinnati Reds,New York Mets,1,6,3
776439,2025-09-06,New York Mets,Cincinnati Reds,0,3,6
776441,2025-09-06,Pittsburgh Pirates,Milwaukee Brewers,1,1,4
776441,2025-09-06,Milwaukee Brewers,Pittsburgh Pirates,0,4,1
776443,2025-09-06,Baltimore Orioles,Los Angeles Dodgers,1,4,3
776443,2025-09-06,Los Angeles Dodgers,Baltimore Orioles,0,3,4
776438,2025-09-06,Tampa Bay Rays,Cleveland Guardians,1,2,3
776438,2025-09-06,Cleveland Guardians,Tampa Bay Rays,0,3,2
776437,2025-09-06,St. Louis Cardinals,San Francisco Giants,1,3,2
776437,2025-09-06,San Francisco Giants,St. Louis Cardinals,0,2,3
776432,2025-09-06,Texas Rangers,Houston Astros,1,0,11
776432,2025-09-06,Houston Astros,Texas Rangers,0,11,0
776434,2025-09-06,Kansas City Royals,Minnesota Twins,1,11,2
776434,2025-09-06,Minnesota Twins,Kansas City Royals,0,2,11
776447,2025-09-06,Atlanta Braves,Seattle Mariners,1,2,10
776447,2025-09-06,Seattle Mariners,Atlanta Braves,0,10,2
776424,2025-09-06,Arizona Diamondbacks,Boston Red Sox,1,5,1
776424,2025-09-06,Boston Red Sox,Arizona Diamondbacks,0,1,5
776431,2025-09-06,Colorado Rockies,San Diego Padres,1,8,10
776431,2025-09-06,San Diego Padres,Colorado Rockies,0,10,8
776430,2025-09-06,Los Angeles Angels,Athletics,1,4,17
776430,2025-09-06,Athletics,Los Angeles Angels,0,17,4
776428,2025-09-07,Atlanta Braves,Seattle Mariners,1,2,18
776428,2025-09-07,Seattle Mariners,Atlanta Braves,0,18,2
776421,2025-09-07,Tampa Bay Rays,Cleveland Guardians,1,1,2
776421,2025-09-07,Cleveland Guardians,Tampa Bay Rays,0,2,1
776427,2025-09-07,Baltimore Orioles,Los Angeles Dodgers,1,2,5
776427,2025-09-07,Los Angeles Dodgers,Baltimore Orioles,0,5,2
776423,2025-09-07,New York Yankees,Toronto Blue Jays,1,4,3
776423,2025-09-07,Toronto Blue Jays,New York Yankees,0,3,4
776419,2025-09-07,Pittsburgh Pirates,Milwaukee Brewers,1,2,10
776419,2025-09-07,Milwaukee Brewers,Pittsburgh Pirates,0,10,2
776429,2025-09-07,Cincinnati Reds,New York Mets,1,3,2
776429,2025-09-07,New York Mets,Cincinnati Reds,0,2,3
776425,2025-09-07,Detroit Tigers,Chicago White Sox,1,4,6
776425,2025-09-07,Chicago White Sox,Detroit Tigers,0,6,4
776426,2025-09-07,Miami Marlins,Philadelphia Phillies,1,5,4
776426,2025-09-07,Philadelphia Phillies,Miami Marlins,0,4,5
776422,2025-09-07,Kansas City Royals,Minnesota Twins,1,1,5
776422,2025-09-07,Minnesota Twins,Kansas City Royals,0,5,1
776416,2025-09-07,St. Louis Cardinals,San Francisco Giants,1,4,3
776416,2025-09-07,San Francisco Giants,St. Louis Cardinals,0,3,4
776420,2025-09-07,Chicago Cubs,Washington Nationals,1,3,6
776420,2025-09-07,Washington Nationals,Chicago Cubs,0,6,3
776418,2025-09-07,Texas Rangers,Houston Astros,1,4,2
776418,2025-09-07,Houston Astros,Texas Rangers,0,2,4
776417,2025-09-07,Colorado Rockies,San Diego Padres,1,1,8
776417,2025-09-07,San Diego Padres,Colorado Rockies,0,8,1
776414,2025-09-07,Los Angeles Angels,Athletics,1,4,3
776414,2025-09-07,Athletics,Los Angeles Angels,0,3,4
776415,2025-09-07,Arizona Diamondbacks,Boston Red Sox,1,4,7
776415,2025-09-07,Boston Red Sox,Arizona Diamondbacks,0,7,4
776413,2025-09-08,Cleveland Guardians,Kansas City Royals,1,10,2
776413,2025-09-08,Kansas City Royals,Cleveland Guardians,0,2,10
776409,2025-09-08,Miami Marlins,Washington Nationals,1,7,15
776409,2025-09-08,Washington Nationals,Miami Marlins,0,15,7
776405,2025-09-08,Philadelphia Phillies,New York Mets,1,1,0
776405,2025-09-08,New York Mets,Philadelphia Phillies,0,0,1
776412,2025-09-08,Atlanta Braves,Chicago Cubs,1,4,1
776412,2025-09-08,Chicago Cubs,Atlanta Braves,0,1,4
776406,2025-09-08,Texas Rangers,Milwaukee Brewers,1,5,0
776406,2025-09-08,Milwaukee Brewers,Texas Rangers,0,0,5
776411,2025-09-08,Los Angeles Angels,Minnesota Twins,1,3,12
776411,2025-09-08,Minnesota Twins,Los Angeles Angels,0,12,3
776407,2025-09-08,San Diego Padres,Cincinnati Reds,1,4,3
776407,2025-09-08,Cincinnati Reds,San Diego Padres,0,3,4
776400,2025-09-08,Seattle Mariners,St. Louis Cardinals,1,4,2
776400,2025-09-08,St. Louis Cardinals,Seattle Mariners,0,2,4
776399,2025-09-08,San Francisco Giants,Arizona Diamondbacks,1,11,5
776399,2025-09-08,Arizona Diamondbacks,San Francisco Giants,0,5,11
776410,2025-09-08,Athletics,Boston Red Sox,1,0,7
776410,2025-09-08,Boston Red Sox,Athletics,0,7,0
776408,2025-09-08,Los Angeles Dodgers,Colorado Rockies,1,3,1
776408,2025-09-08,Colorado Rockies,Los Angeles Dodgers,0,1,3
776401,2025-09-09,Baltimore Orioles,Pittsburgh Pirates,1,3,2
776401,2025-09-09,Pittsburgh Pirates,Baltimore Orioles,0,2,3
776403,2025-09-09,Cleveland Guardians,Kansas City Royals,1,2,0
776403,2025-09-09,Kansas City Royals,Cleveland Guardians,0,0,2
776397,2025-09-09,Miami Marlins,Washington Nationals,1,5,7
776397,2025-09-09,Washington Nationals,Miami Marlins,0,7,5
776404,2025-09-09,Philadelphia Phillies,New York Mets,1,9,3
776404,2025-09-09,New York Mets,Philadelphia Phillies,0,3,9
776398,2025-09-09,New York Yankees,Detroit Tigers,1,2,12
776398,2025-09-09,Detroit Tigers,New York Yankees,0,12,2
776393,2025-09-09,Toronto Blue Jays,Houston Astros,1,4,3
776393,2025-09-09,Houston Astros,Toronto Blue Jays,0,3,4
776402,2025-09-09,Atlanta Braves,Chicago Cubs,1,1,6
776402,2025-09-09,Chicago Cubs,Atlanta Braves,0,6,1
776388,2025-09-09,Chicago White Sox,Tampa Bay Rays,1,4,5
776388,2025-09-09,Tampa Bay Rays,Chicago White Sox,0,5,4
776395,2025-09-09,Texas Rangers,Milwaukee Brewers,1,5,4
776395,2025-09-09,Milwaukee Brewers,Texas Rangers,0,4,5
776390,2025-09-09,Los Angeles Angels,Minnesota Twins,1,12,2
776390,2025-09-09,Minnesota Twins,Los Angeles Angels,0,2,12
776392,2025-09-09,San Diego Padres,Cincinnati Reds,1,2,4
776392,2025-09-09,Cincinnati Reds,San Diego Padres,0,4,2
776391,2025-09-09,Seattle Mariners,St. Louis Cardinals,1,5,3
776391,2025-09-09,St. Louis Cardinals,Seattle Mariners,0,3,5
776394,2025-09-09,San Francisco Giants,Arizona Diamondbacks,1,5,3
776394,2025-09-09,Arizona Diamondbacks,San Francisco Giants,0,3,5
776396,2025-09-09,Athletics,Boston Red Sox,1,0,6
776396,2025-09-09,Boston Red Sox,Athletics,0,6,0
776389,2025-09-09,Los Angeles Dodgers,Colorado Rockies,1,7,2
776389,2025-09-09,Colorado Rockies,Los Angeles Dodgers,0,2,7
776375,2025-09-10,Texas Rangers,Milwaukee Brewers,1,6,3
776375,2025-09-10,Milwaukee Brewers,Texas Rangers,0,3,6
776379,2025-09-10,Athletics,Boston Red Sox,1,5,4
776379,2025-09-10,Boston Red Sox,Athletics,0,4,5
776374,2025-09-10,San Francisco Giants,Arizona Diamondbacks,1,3,5
776374,2025-09-10,Arizona Diamondbacks,San Francisco Giants,0,5,3
776376,2025-09-10,Los Angeles Angels,Minnesota Twins,1,4,3
776376,2025-09-10,Minnesota Twins,Los Angeles Angels,0,3,4
776387,2025-09-10,Baltimore Orioles,Pittsburgh Pirates,1,2,1
776387,2025-09-10,Pittsburgh Pirates,Baltimore Orioles,0,1,2
776382,2025-09-10,Cleveland Guardians,Kansas City Royals,1,3,4
776382,2025-09-10,Kansas City Royals,Cleveland Guardians,0,4,3
776386,2025-09-10,Miami Marlins,Washington Nationals,1,8,3
776386,2025-09-10,Washington Nationals,Miami Marlins,0,3,8
776384,2025-09-10,Philadelphia Phillies,New York Mets,1,11,3
776384,2025-09-10,New York Mets,Philadelphia Phillies,0,3,11
776383,2025-09-10,New York Yankees,Detroit Tigers,1,1,11
776383,2025-09-10,Detroit Tigers,New York Yankees,0,11,1
776385,2025-09-10,Toronto Blue Jays,Houston Astros,1,2,3
776385,2025-09-10,Houston Astros,Toronto Blue Jays,0,3,2
776381,2025-09-10,Atlanta Braves,Chicago Cubs,1,2,3
776381,2025-09-10,Chicago Cubs,Atlanta Braves,0,3,2
776378,2025-09-10,Chicago White Sox,Tampa Bay Rays,1,6,5
776378,2025-09-10,Tampa Bay Rays,Chicago White Sox,0,5,6
776377,2025-09-10,San Diego Padres,Cincinnati Reds,1,1,2
776377,2025-09-10,Cincinnati Reds,San Diego Padres,0,2,1
776373,2025-09-10,Seattle Mariners,St. Louis Cardinals,1,4,2
776373,2025-09-10,St. Louis Cardinals,Seattle Mariners,0,2,4
776380,2025-09-10,Los Angeles Dodgers,Colorado Rockies,1,9,0
776380,2025-09-10,Colorado Rockies,Los Angeles Dodgers,0,0,9
776372,2025-09-11,Baltimore Orioles,Pittsburgh Pirates,1,3,2
776372,2025-09-11,Pittsburgh Pirates,Baltimore Orioles,0,2,3
776364,2025-09-11,Chicago White Sox,Tampa Bay Rays,1,5,1
776364,2025-09-11,Tampa Bay Rays,Chicago White Sox,0,1,5
776369,2025-09-11,Toronto Blue Jays,Houston Astros,1,6,0
776369,2025-09-11,Houston Astros,Toronto Blue Jays,0,0,6
776367,2025-09-11,Miami Marlins,Washington Nationals,1,5,0
776367,2025-09-11,Washington Nationals,Miami Marlins,0,0,5
776368,2025-09-11,New York Yankees,Detroit Tigers,1,9,3
776368,2025-09-11,Detroit Tigers,New York Yankees,0,3,9
776370,2025-09-11,Cleveland Guardians,Kansas City Royals,1,3,2
776370,2025-09-11,Kansas City Royals,Cleveland Guardians,0,2,3
776371,2025-09-11,Philadelphia Phillies,New York Mets,1,6,4
776371,2025-09-11,New York Mets,Philadelphia Phillies,0,4,6
776365,2025-09-11,San Diego Padres,Colorado Rockies,1,2,0
776365,2025-09-11,Colorado Rockies,San Diego Padres,0,0,2
776362,2025-09-11,Seattle Mariners,Los Angeles Angels,1,7,6
776362,2025-09-11,Los Angeles Angels,Seattle Mariners,0,6,7
776352,2025-09-12,Chicago Cubs,Tampa Bay Rays,1,6,4
776352,2025-09-12,Tampa Bay Rays,Chicago Cubs,0,4,6
776351,2025-09-12,Washington Nationals,Pittsburgh Pirates,1,6,5
776351,2025-09-12,Pittsburgh Pirates,Washington Nationals,0,5,6
776354,2025-09-12,Philadelphia Phillies,Kansas City Royals,1,8,2
776354,2025-09-12,Kansas City Royals,Philadelphia Phillies,0,2,8
776353,2025-09-12,Toronto Blue Jays,Baltimore Orioles,1,6,1
776353,2025-09-12,Baltimore Orioles,Toronto Blue Jays,0,1,6
776359,2025-09-12,New York Mets,Texas Rangers,1,3,8
776359,2025-09-12,Texas Rangers,New York Mets,0,8,3
776361,2025-09-12,Cleveland Guardians,Chicago White Sox,1,4,0
776361,2025-09-12,Chicago White Sox,Cleveland Guardians,0,0,4
776366,2025-09-12,Miami Marlins,Detroit Tigers,1,8,2
776366,2025-09-12,Detroit Tigers,Miami Marlins,0,2,8
776363,2025-09-12,Boston Red Sox,New York Yankees,1,1,4
776363,2025-09-12,New York Yankees,Boston Red Sox,0,4,1
776360,2025-09-12,Atlanta Braves,Houston Astros,1,3,11
776360,2025-09-12,Houston Astros,Atlanta Braves,0,11,3
776355,2025-09-12,Minnesota Twins,Arizona Diamondbacks,1,9,8
776355,2025-09-12,Arizona Diamondbacks,Minnesota Twins,0,8,9
776356,2025-09-12,Milwaukee Brewers,St. Louis Cardinals,1,8,2
776356,2025-09-12,St. Louis Cardinals,Milwaukee Brewers,0,2,8
776357,2025-09-12,San Diego Padres,Colorado Rockies,1,2,4
776357,2025-09-12,Colorado Rockies,San Diego Padres,0,4,2
776358,2025-09-12,Athletics,Cincinnati Reds,1,3,0
776358,2025-09-12,Cincinnati Reds,Athletics,0,0,3
776345,2025-09-12,Seattle Mariners,Los Angeles Angels,1,2,1
776345,2025-09-12,Los Angeles Angels,Seattle Mariners,0,1,2
776350,2025-09-12,San Francisco Giants,Los Angeles Dodgers,1,5,1
776350,2025-09-12,Los Angeles Dodgers,San Francisco Giants,0,1,5
776338,2025-09-13,Chicago Cubs,Tampa Bay Rays,1,4,5
776338,2025-09-13,Tampa Bay Rays,Chicago Cubs,0,5,4
776343,2025-09-13,Toronto Blue Jays,Baltimore Orioles,1,5,4
776343,2025-09-13,Baltimore Orioles,Toronto Blue Jays,0,4,5
776336,2025-09-13,Washington Nationals,Pittsburgh Pirates,1,1,5
776336,2025-09-13,Pittsburgh Pirates,Washington Nationals,0,5,1
776349,2025-09-13,New York Mets,Texas Rangers,1,2,3
776349,2025-09-13,Texas Rangers,New York Mets,0,3,2
776347,2025-09-13,Miami Marlins,Detroit Tigers,1,6,4
776347,2025-09-13,Detroit Tigers,Miami Marlins,0,4,6
776344,2025-09-13,Boston Red Sox,New York Yankees,1,3,5
776344,2025-09-13,New York Yankees,Boston Red Sox,0,5,3
776342,2025-09-13,Philadelphia Phillies,Kansas City Royals,1,8,6
776342,2025-09-13,Kansas City Royals,Philadelphia Phillies,0,6,8
776348,2025-09-13,Cleveland Guardians,Chicago White Sox,1,3,1
776348,2025-09-13,Chicago White Sox,Cleveland Guardians,0,1,3
776337,2025-09-13,Minnesota Twins,Arizona Diamondbacks,1,2,5
776337,2025-09-13,Arizona Diamondbacks,Minnesota Twins,0,5,2
776346,2025-09-13,Atlanta Braves,Houston Astros,1,2,6
776346,2025-09-13,Houston Astros,Atlanta Braves,0,6,2
776339,2025-09-13,Milwaukee Brewers,St. Louis Cardinals,1,9,8
776339,2025-09-13,St. Louis Cardinals,Milwaukee Brewers,0,8,9
776341,2025-09-13,San Diego Padres,Colorado Rockies,1,11,3
776341,2025-09-13,Colorado Rockies,San Diego Padres,0,3,11
776328,2025-09-13,San Francisco Giants,Los Angeles Dodgers,1,7,13
776328,2025-09-13,Los Angeles Dodgers,San Francisco Giants,0,13,7
776333,2025-09-13,Seattle Mariners,Los Angeles Angels,1,5,3
776333,2025-09-13,Los Angeles Angels,Seattle Mariners,0,3,5
776340,2025-09-13,Athletics,Cincinnati Reds,1,11,5
776340,2025-09-13,Cincinnati Reds,Athletics,0,5,11
776320,2025-09-14,Washington Nationals,Pittsburgh Pirates,1,4,3
776320,2025-09-14,Pittsburgh Pirates,Washington Nationals,0,3,4
776334,2025-09-14,Philadelphia Phillies,Kansas City Royals,1,3,10
776334,2025-09-14,Kansas City Royals,Philadelphia Phillies,0,10,3
776329,2025-09-14,Atlanta Braves,Houston Astros,1,8,3
776329,2025-09-14,Houston Astros,Atlanta Braves,0,3,8
776322,2025-09-14,Toronto Blue Jays,Baltimore Orioles,1,11,2
776322,2025-09-14,Baltimore Orioles,Toronto Blue Jays,0,2,11
776335,2025-09-14,New York Mets,Texas Rangers,1,5,2
776335,2025-09-14,Texas Rangers,New York Mets,0,2,5
776331,2025-09-14,Cleveland Guardians,Chicago White Sox,1,3,2
776331,2025-09-14,Chicago White Sox,Cleveland Guardians,0,2,3
776332,2025-09-14,Miami Marlins,Detroit Tigers,1,0,2
776332,2025-09-14,Detroit Tigers,Miami Marlins,0,2,0
776324,2025-09-14,Minnesota Twins,Arizona Diamondbacks,1,4,6
776324,2025-09-14,Arizona Diamondbacks,Minnesota Twins,0,6,4
776326,2025-09-14,Milwaukee Brewers,St. Louis Cardinals,1,2,3
776326,2025-09-14,St. Louis Cardinals,Milwaukee Brewers,0,3,2
776321,2025-09-14,Chicago Cubs,Tampa Bay Rays,1,4,3
776321,2025-09-14,Tampa Bay Rays,Chicago Cubs,0,3,4
776327,2025-09-14,Athletics,Cincinnati Reds,1,7,4
776327,2025-09-14,Cincinnati Reds,Athletics,0,4,7
776325,2025-09-14,San Francisco Giants,Los Angeles Dodgers,1,2,10
776325,2025-09-14,Los Angeles Dodgers,San Francisco Giants,0,10,2
776323,2025-09-14,San Diego Padres,Colorado Rockies,1,9,6
776323,2025-09-14,Colorado Rockies,San Diego Padres,0,6,9
776317,2025-09-14,Seattle Mariners,Los Angeles Angels,1,11,2
776317,2025-09-14,Los Angeles Angels,Seattle Mariners,0,2,11
776330,2025-09-14,Boston Red Sox,New York Yankees,1,6,4
776330,2025-09-14,New York Yankees,Boston Red Sox,0,4,6
776318,2025-09-15,Pittsburgh Pirates,Chicago Cubs,1,0,4
776318,2025-09-15,Chicago Cubs,Pittsburgh Pirates,0,4,0
776315,2025-09-15,Washington Nationals,Atlanta Braves,1,3,11
776315,2025-09-15,Atlanta Braves,Washington Nationals,0,11,3
776316,2025-09-15,Tampa Bay Rays,Toronto Blue Jays,1,1,2
776316,2025-09-15,Toronto Blue Jays,Tampa Bay Rays,0,2,1
776314,2025-09-15,Chicago White Sox,Baltimore Orioles,1,1,4
776314,2025-09-15,Baltimore Orioles,Chicago White Sox,0,4,1
776313,2025-09-15,Minnesota Twins,New York Yankees,1,7,0
776313,2025-09-15,New York Yankees,Minnesota Twins,0,0,7
776312,2025-09-15,St. Louis Cardinals,Cincinnati Reds,1,6,11
776312,2025-09-15,Cincinnati Reds,St. Louis Cardinals,0,11,6
776319,2025-09-15,Houston Astros,Texas Rangers,1,6,3
776319,2025-09-15,Texas Rangers,Houston Astros,0,3,6
776309,2025-09-15,Arizona Diamondbacks,San Francisco Giants,1,8,1
776309,2025-09-15,San Francisco Giants,Arizona Diamondbacks,0,1,8
776311,2025-09-15,Los Angeles Dodgers,Philadelphia Phillies,1,5,6
776311,2025-09-15,Philadelphia Phillies,Los Angeles Dodgers,0,6,5
777825,2025-09-16,Washington Nationals,Atlanta Braves,1,3,6
777825,2025-09-16,Atlanta Braves,Washington Nationals,0,6,3
776307,2025-09-16,Washington Nationals,Atlanta Braves,1,0,5
776307,2025-09-16,Atlanta Braves,Washington Nationals,0,5,0
776303,2025-09-16,Detroit Tigers,Cleveland Guardians,1,5,7
776303,2025-09-16,Cleveland Guardians,Detroit Tigers,0,7,5
776308,2025-09-16,Pittsburgh Pirates,Chicago Cubs,1,1,4
776308,2025-09-16,Chicago Cubs,Pittsburgh Pirates,0,4,1
776310,2025-09-16,Boston Red Sox,Athletics,1,1,2
776310,2025-09-16,Athletics,Boston Red Sox,0,2,1
776304,2025-09-16,New York Mets,San Diego Padres,1,8,3
776304,2025-09-16,San Diego Padres,New York Mets,0,3,8
776305,2025-09-16,Tampa Bay Rays,Toronto Blue Jays,1,5,6
776305,2025-09-16,Toronto Blue Jays,Tampa Bay Rays,0,6,5
776302,2025-09-16,Kansas City Royals,Seattle Mariners,1,5,12
776302,2025-09-16,Seattle Mariners,Kansas City Royals,0,12,5
776306,2025-09-16,Chicago White Sox,Baltimore Orioles,1,7,8
776306,2025-09-16,Baltimore Orioles,Chicago White Sox,0,8,7
776298,2025-09-16,Minnesota Twins,New York Yankees,1,9,10
776298,2025-09-16,New York Yankees,Minnesota Twins,0,10,9
776295,2025-09-16,Milwaukee Brewers,Los Angeles Angels,1,9,2
776295,2025-09-16,Los Angeles Angels,Milwaukee Brewers,0,2,9
776300,2025-09-16,St. Louis Cardinals,Cincinnati Reds,1,3,0
776300,2025-09-16,Cincinnati Reds,St. Louis Cardinals,0,0,3
776301,2025-09-16,Houston Astros,Texas Rangers,1,6,5
776301,2025-09-16,Texas Rangers,Houston Astros,0,5,6
776293,2025-09-16,Colorado Rockies,Miami Marlins,1,5,6
776293,2025-09-16,Miami Marlins,Colorado Rockies,0,6,5
776294,2025-09-16,Arizona Diamondbacks,San Francisco Giants,1,6,5
776294,2025-09-16,San Francisco Giants,Arizona Diamondbacks,0,5,6
776297,2025-09-16,Los Angeles Dodgers,Philadelphia Phillies,1,6,9
776297,2025-09-16,Philadelphia Phillies,Los Angeles Dodgers,0,9,6
776287,2025-09-17,Pittsburgh Pirates,Chicago Cubs,1,4,8
